"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZNF181_14192",15.6519028771932,-5.42477338635202,1.65669974178917,-3.27444572454238,0.00105869474555142,0.005420195018284
"RFX8_14193",13.3445510919496,-7.6667417517806,2.00264220231636,-3.82831328677327,0.000129024456959091,0.000921487424766242
"CYP4V2_14194",30.5567157354814,-1.32362223733114,0.946753922014111,-1.39806364310093,0.16209395639706,0.31047919330109
"C1orf174_14197",40.5123649203068,1.04410699351444,0.858624550427268,1.21602275755437,0.223976252919093,0.392362833690688
"TGIF2LX_14198",2.57845474618231,-5.3027994512307,3.23957600504509,-1.63688070382435,0.101655398548464,0.21877637800627
"ESAM_14199",24.2628652767329,2.06301310422184,1.05252169683482,1.9600670565042,0.0499879531206222,0.129141116118922
"MSI2_14200",48.8085098628415,0.303903096075827,0.839406498739954,0.362045202809391,0.717318251495291,0.843123747143943
"PROKR1_14201",6.04355883113333,-6.52263723022918,2.41085662768355,-2.70552680542285,0.00681961441518712,0.0259142665001967
"LPP_14202",39.7971603295111,-0.617538707198896,0.853316181357282,-0.723692718702041,0.469254404321593,0.655686810146742
"AXIN2_14203",4.59737517199694,-2.06876001613417,2.22445802959895,-0.930006315519086,0.352367814570051,0.542508273005962
"LRRC20_14204",3.96306394949813,-5.92061929794188,2.73502720206282,-2.16473872489327,0.0304076996893755,0.0878625219083764
"GREB1_14205",3.27075934784022,-5.64457708215139,2.93329326973943,-1.92431392400556,0.0543152463092994,0.137507042779368
"HFE_14206",16.9029228991391,-1.32804163777875,1.13404888282803,-1.17106207491422,0.241573826654394,0.414509703982257
"LMO2_14207",29.7751266648024,0.844852973505307,1.28153407941175,0.659251273203057,0.509734426690017,0.689487778980123
"LNPEP_14208",45.5006777814768,-1.55001138484688,0.826864400823838,-1.87456538617764,0.0608525388296263,0.150007681210865
"PHF14_14209",52.0293556461208,-0.881557182193871,1.01530303676055,-0.868270014247752,0.385246533505348,0.576479183955832
"DDX23_14211",140.863852893296,0.199729475990348,0.678362130576735,0.294428988570663,0.768430118395546,0.874184482662866
"ANXA5_14212",115.120797309099,-0.111123699932458,0.708060717702611,-0.156940919266093,0.87529141051637,0.934959148105052
"ZC2HC1A_14213",17.112408288738,-0.127739309848399,1.14905778266193,-0.111168743448633,0.911482537080688,0.954304949800383
"REEP4_14214",43.2893148405166,0.61228279724298,0.843796391482409,0.725628603563119,0.468066481147224,0.654808104840768
"STARD13_14215",15.8594179513155,-7.91726513764307,1.92959184866513,-4.10307762396496,4.07690389294341e-05,0.000356549145802507
"TGIF2LY_14216",9.12355451852423,-7.12129594528463,2.15307843168369,-3.3074949061265,0.000941344238362062,0.0049350961576436
"UBAP1_14217",29.3468867746775,0.158234102660951,0.999924635700166,0.15824602876211,0.874262934954516,0.934330123382547
"EIF3H_14219",153.044763409914,0.357545239213062,0.659732968924832,0.541954481668172,0.58784986340367,0.750854314783173
"C2CD5_14220",47.4784654726423,0.574183036197984,0.863913087260927,0.664630556782576,0.506286819976358,0.686391544567817
"EIF3D_14221",40.6596250860646,0.923387026605539,0.896828092913819,1.02961429721211,0.303191101048248,0.488275165150975
"EIF3A_14222",120.654794203707,0.0480011471210965,0.744026859241867,0.0645153417848487,0.948559891582313,0.974642513853777
"MYL7_14223",0,NA,NA,NA,NA,NA
"KANK4_14224",3.45794193162807,-5.72530992699983,3.55331122230989,-1.61126047475177,0.107122961741119,0.226656846237185
"EIF3J_14226",34.7484512198405,-0.805029683742295,0.907131308087351,-0.887445595323644,0.374839044735049,0.565876026040197
"ATP1A2_14227",0,NA,NA,NA,NA,NA
"ZNF613_14228",83.3813534053188,-4.57062513081411,1.36479938010758,-3.34893552666607,0.00081122670700498,0.00433649384411434
"RCSD1_14231",445.008638386746,0.140960805507418,0.631995340056966,0.223040893774174,0.823503679425904,0.904952396290047
"ZNF544_14233",111.434426251128,-1.11383724982891,0.843716070320567,-1.32015649459623,0.186782773893561,0.344943734714626
"NALCN_14235",2.07691380497373,-4.98386479254053,3.3622803271038,-1.48228711103144,0.138263916337356,NA
"TIFA_14236",75.8453193174238,-6.13289980491838,1.1880045120157,-5.16235396657932,2.43863604053133e-07,6.39341421303543e-06
"HPGDS_14237",4.33084394856808,-4.54299490268782,2.42449160415841,-1.87379279635195,0.0609589896776811,0.150244451216014
"EBI3_14238",2.89281310360305,-5.46883872182069,3.13615469934885,-1.74380387643382,0.0811932943155895,0.185147928810538
"TTYH2_14239",6.18157437070105,0.985665223347825,1.61352764411901,0.610875944357308,0.541281711373919,0.71510780154775
"FAM49B_14240",268.562409399254,1.41092369475968,0.639054872276369,2.20782871075506,0.0272562158545008,0.0805929936950825
"METTL7B_14243",0.314358357420734,-2.35592350228236,4.9908029976496,-0.4720529949573,0.636888962430235,NA
"AK7_14244",1.63537967392011,-4.64498783850951,3.73704759433187,-1.24295656430888,0.213883839930083,NA
"TEX29_14245",1.5117849769487,-4.52026148474832,4.68740401384784,-0.964342196958969,0.334874391757141,NA
"NTPCR_14246",26.6697181872537,-1.16221832946483,1.05343003293425,-1.10327054776249,0.269909692732139,0.449167486768213
"SPIC_14248",78.093410977116,-4.23581985933028,0.930210561221032,-4.55361402666743,5.27320677739483e-06,6.82338122789623e-05
"ZNF641_14249",159.939128331586,0.666731312842722,0.677796496278264,0.983674770382703,0.325275448639254,0.513566230161961
"FCHO2_14250",133.844679246535,-1.59941281428246,0.711928851847818,-2.24659080767857,0.0246661901877719,0.0743410496470462
"CLDN11_14251",3.704687601223,-4.29845778360792,2.54205914601087,-1.69093539399084,0.0908491424563628,0.201690942670015
"LRR1_14252",0.377946244237175,-2.49025870508321,4.98196298983313,-0.499854918666633,0.617177237371024,NA
"ZNF653_14253",35.3030483125109,0.59933897798293,0.931550234214152,0.643378055171149,0.519978819317727,0.697795971825449
"OR2M2_14255",41.1202418593857,-5.50094193310269,1.38395669539306,-3.9747933959309,7.04403777932122e-05,0.00055928208506613
"RUNDC3A_14256",133.979523017304,-0.107548146936634,0.683409949402376,-0.157369887621159,0.874953343928621,0.934706019207976
"DENND4A_14257",49.8690154351702,0.305690006864991,0.874590347663236,0.349523645763694,0.726696222096136,0.849111991721368
"PRH1_14259",8.40733634987039,-4.50508266039635,1.88103601270167,-2.39500074957409,0.0166203312957046,0.0540643509516276
"OR2F2_14260",10.1973864410808,-7.27847199281803,2.11110355290923,-3.44770960324891,0.000565361542500459,0.00319737108886603
"OR2D3_14261",31.985944110877,-5.12944111245538,1.37755343560991,-3.72358776063326,0.000196411542064496,0.00131085790204669
"LRRC4_14264",18.9113360743361,2.44422827818123,1.29427587784069,1.88849094696802,0.0589600721342469,0.146050728755163
"EPB41L4A_14265",1.23911437034435,3.28883628315185,4.81593106959825,0.682907673640398,0.494665184719426,NA
"PARVG_14266",201.29397175815,0.753368748355178,0.653573120932713,1.15269236788693,0.249036675167259,0.423785513285492
"NPFFR1_14267",2.01332591815729,-4.94226157259519,3.4119279376426,-1.44852460629926,0.147470389432987,NA
"RTP4_14268",54.6807694895766,-0.945039189330708,0.885205279853488,-1.06759325869263,0.285704025840607,0.467557482017339
"TNMD_14269",40.7951402719805,-5.48941749736862,1.28744195966073,-4.26381745303317,2.00963645211426e-05,0.000201161485069406
"CENPK_14270",126.403468078708,-0.843957578636939,0.71470955932392,-1.18083991969449,0.23766632233738,0.409697125121428
"CRLF2_14271",8.99995982155282,-7.09951865417156,2.15409082603973,-3.2958306903075,0.000981311358303569,0.00509896560814057
"MAGEF1_14272",27.7547100251681,0.24013217829872,1.14768918530808,0.209231019489183,0.834267898235325,0.910870687909124
"POLE3_14273",177.808469725631,-0.0492531049592782,0.672190962365007,-0.0732724890944506,0.941589283360777,0.971043792518382
"TKFC_14274",13.5404116220221,-0.86944730449911,1.29170602850261,-0.673099981972681,0.500883685393069,0.682217422314488
"KIF20B_14275",103.235737968047,-0.479100095355712,0.730237070549691,-0.656088433027736,0.511767226392294,0.690998404539171
"ZZZ3_14276",72.7663142908813,-10.1146985003801,1.69388382421982,-5.97130591588167,2.35361939823682e-09,3.17075140243328e-07
"SYNM_14277",13.5126225910309,1.42656548903154,1.52492593461661,0.935498214469153,0.349531603082556,0.539560610463595
"SESN3_14278",326.712651168902,-0.580442489798151,0.63328965599942,-0.916551351027723,0.359377787065436,0.549795650009278
"SMIM10L1_14280",3.00624155540723,-3.99821988700967,3.26353297575687,-1.22512011268475,0.220529968231903,0.387698467219231
"ARL16_14281",10.2629877588931,-3.40177976063603,1.72763671597318,-1.96903650471436,0.0489488992675937,0.12679589500545
"MGAT2_14282",37.481386940122,-0.00888407189785543,1.00777191868825,-0.00881555809713295,0.992966293402543,0.99567477015299
"POM121L12_14283",2.20050850194514,-5.07386319827164,4.09124753687167,-1.24017506947314,0.214910647432881,0.380276497321472
"MFNG_14284",72.2212363868559,-0.263328503011525,0.738464065293271,-0.356589461000986,0.721399168387604,0.845393948635217
"TRMT44_14285",21.8504345926174,0.650619906280906,1.01767460754702,0.639320173124047,0.522614667641228,0.700263057578089
"OR10H4_14287",18.8315796945595,-4.67396292896091,1.46259654087828,-3.19566113984806,0.0013951085507192,0.00686677760289024
"OR10J3_14289",130.814370210048,-3.90595864960125,0.905942728919183,-4.31148517993095,1.62161644947451e-05,0.000169340642796269
"PSMD5_14290",37.1531957311423,-1.66719209742586,0.887348634254992,-1.87884674981848,0.0602654215550355,0.148932843384711
"OR10A6_14291",78.3089091656233,-8.77503202345834,1.71423519580797,-5.11891953036374,3.07291030840609e-07,7.62073867112931e-06
"OR10A2_14292",23.2204170222867,-8.46802216933831,1.82956616026322,-4.62843178522717,3.68445185857183e-06,5.13193406313981e-05
"LMO1_14295",1.94973803134084,-4.8991359043699,3.52741239082593,-1.38887528918125,0.164870675876444,NA
"LIG3_14296",38.9584103402104,-2.16168525449597,0.963184374922613,-2.24431096556114,0.0248124005107518,0.0747001348710012
"RNF39_14297",3.01998887723593,-5.52713539774306,2.95819385351897,-1.86841555064695,0.0617041711813728,0.151219444761251
"SCFD2_14298",85.1207419704795,-3.65930803967394,0.855849534427432,-4.27564413191162,1.90585451808999e-05,0.000192669824358872
"OR2B3_14299",30.0906183820338,-8.83986089903746,1.81050446802757,-4.88254022850766,1.04727864635501e-06,1.86990537605661e-05
"GALNT9_14300",0.943075072262201,-3.85468065458007,4.86337665035129,-0.79259348631812,0.428014704962637,NA
"BNIP1_14301",7.11097734595287,0.74675606678825,1.59031778491228,0.469564054349954,0.638666511119044,0.790922969763385
"SPINK13_14302",1.07025084589508,-4.02403375569245,4.36309873554582,-0.922288034169149,0.356378353848633,NA
"ZNF230_14303",8.37231311434283,-0.826766551689099,1.44362649426142,-0.572701148791318,0.56684705949958,0.733883319272795
"IGLON5_14304",3.83588817586525,-5.87588880532388,2.91568568339738,-2.01526825706303,0.0438765490187396,0.116228033798578
"MCU_14305",26.1347378969907,-2.50222780929836,0.987469610156656,-2.53397956105343,0.0112775309416885,0.0393268267621806
"SHF_14306",1.7884824455448,-1.25361707044655,3.69165225210289,-0.339581570753975,0.734171658655855,NA
"DCAF15_14308",59.618655198186,0.142446442321621,0.872098253833316,0.163337607540775,0.870252624951519,0.93183157870582
"USP47_14310",63.4870108573022,-0.925440463226753,0.855328383746989,-1.08197094918401,0.279265436742213,0.460099690638139
"ZNF143_14311",28.366920415204,-1.43263898832644,0.958567321006325,-1.49456272598822,0.135028600093173,0.26987559747569
"MPPE1_14312",66.4389727131633,0.992719299585805,0.753967240034531,1.31666105219683,0.187952264324251,0.346674551376023
"AKAP1_14313",7.08079781151436,-1.77015550810705,1.51904005636403,-1.16531193544961,0.243892749574792,0.417413539071174
"TIMM29_14314",5.33608971161776,-1.44766436430365,2.24311085047889,-0.645382444650288,0.518679377096975,0.696859160050816
"CHKA_14315",29.937097319158,-1.5873287546766,1.01205255449751,-1.56842522418682,0.116781928204364,0.241398466828601
"CHI3L1_14316",201.600795259279,2.17305386906281,0.713248285857162,3.04670044380309,0.002313681595109,0.0104239773171434
"PFKFB2_14317",26.6290953737442,-8.66331539466412,1.83923100937775,-4.71029215497791,2.4736194665311e-06,3.76282318692239e-05
"CHD2_14318",188.0949288949,0.20412399472786,0.651753278415628,0.313192125744381,0.754134700465691,0.865818522511243
"CHD1_14319",69.2306626770325,0.783594755999936,0.769781371595138,1.01794455531728,0.308704305876814,0.494597651785882
"CCDC80_14320",27.8026084262763,-6.26797357839329,1.51511842351664,-4.1369529147729,3.51948293711348e-05,0.00031609898122778
"SHISA8_14321",1.98692720848329,-1.41972261875288,3.02061055646446,-0.470011804638139,0.638346583757111,NA
"CIDEA_14322",1.8861501445244,-4.85165819345658,4.31323420807432,-1.1248306860718,0.260660788441241,NA
"IL2_14323",52.629474032647,-9.64674283318399,1.74640970705447,-5.52375699368643,3.31826335026926e-08,1.62433290904543e-06
"CXCL8_14324",21.6281021890349,0.0197437826791782,1.09752222832362,0.0179894148561668,0.985647297767198,0.992531672950977
"DPP8_14325",59.6199305175001,0.720466646761985,0.772435094173716,0.932721276125702,0.350963896723127,0.541209412579349
"SLC10A6_14326",20.1165077678999,-5.79556557068647,1.54012152101994,-3.76305732475471,0.000167848707701229,0.00115274411094207
"FMC1-LUC7L2_14327",33.19190535836,0.12081613476716,0.951482225845963,0.126976764762728,0.898958788707105,0.947669149788964
"SPTLC3_14328",29.2797366062446,-5.32961802592831,1.33041912445651,-4.00596919268242,6.17636994284222e-05,0.000504103468211951
"NDRG4_14331",0.314358357420734,-2.35592350228236,4.9908029976496,-0.4720529949573,0.636888962430235,NA
"ZNF20_14334",63.8561204616886,-2.62363675850433,0.78423737234397,-3.34546254874677,0.000821454519976071,0.00437663537545993
"SMC6_14335",89.1525760418847,-0.888975148470298,0.781738984377378,-1.13717643131016,0.255464537545535,0.431937633541238
"SEMA4D_14336",361.072209457082,0.673778801509992,0.655591920846186,1.02774116044678,0.304071600618744,0.489285295048602
"COTL1_14337",745.660560572388,0.994850605821444,0.600813132469381,1.65584031383026,0.0977541613587323,0.214060320734759
"ZNF273_14338",76.4697133413248,-2.98809372570338,0.780089475881922,-3.830449990785,0.000127909128305296,0.000914536065777207
"SLC26A6_14339",52.8776754813591,0.945757787539566,0.817423376869765,1.15699870385558,0.247272889901777,0.421657647204859
"ELL2_14340",59.0778297859689,-2.87548922596297,1.51745068007195,-1.89494740338225,0.058099370155321,0.144381493700881
"ZFPM2_14341",19.2065218469524,-4.36585566421096,1.53715448888122,-2.84021918147507,0.00450825463725738,0.0183430187425959
"VAX1_14342",3.14358357420734,-5.58794846342493,3.65398784383652,-1.52927396100964,0.12619654198691,0.256846923161094
"GLUD2_14343",20.802227201052,-5.2472097195443,1.4982932661843,-3.50212460936127,0.000461563694493961,0.00269557104411392
"BAK1_14344",6.43234278032297,-0.994451321235439,2.13944519559114,-0.464817385032696,0.642062236857171,0.793652847517032
"HLA-DQB2_14345",12.3621259712546,0.0271824112454698,1.47839702906118,0.0183864081915339,0.985330595303186,0.992264479288065
"KIF3A_14346",56.7738561556788,-3.20935610610738,0.85979720114005,-3.73268964105946,0.000189445965408673,0.00127434074015674
"AZGP1_14347",9.94303489381502,-7.24411926450929,2.1053006160059,-3.44089542815626,0.000579792562386156,0.00326941404341452
"ABCB10_14348",89.1914183116342,-3.17818290959837,1.05804275944541,-3.0038321998104,0.00266602319741224,0.0117671697854254
"AMER2_14349",2.8292252167866,-5.43609886230516,3.77226223814574,-1.44107130393386,0.149564539559513,0.291509013291992
"ZNF891_14350",87.0284592424316,-6.10924584533489,1.15613378060381,-5.28420321923666,1.26253040817507e-07,4.07652452275219e-06
"ATP6AP1_14351",74.5247000960064,1.86766477560177,0.820579347252402,2.27603190581799,0.0228441000546066,0.0701629839356034
"PPP1R12A_14352",35.7329493749096,0.35602272458252,1.02855527008367,0.346138642168989,0.729238524029648,0.850562152708548
"E2F5_14354",11.6889634509797,-1.18190032085816,1.26864387934369,-0.931624973802415,0.351530372060948,0.541737018015752
"SPINK2_14355",3.85428452100453,-1.72624036100914,2.40896640325355,-0.716589637231002,0.473627340496851,0.659013228738817
"NXPE4_14357",20.0240360287314,-4.1378230614881,1.47774651917942,-2.8000898718312,0.00510883808759715,0.0203836520062556
"VPS11_14358",34.8402866178651,0.54751048542967,0.872121588763979,0.627791459910576,0.530140561363636,0.706086556703487
"OTX2_14359",0.377946244237175,-2.49025870508321,4.98196298983313,-0.499854918666633,0.617177237371024,NA
"OTUB1_14361",219.71980706798,1.11130590283778,0.685850583925884,1.62033237104872,0.105160898788351,0.223966861833552
"ADAM22_14362",3.23837170462738,3.00401670046913,2.61488065506234,1.14881598693747,0.250631865779678,0.425816288364928
"TRPM7_14363",15.1117316974436,-0.662123822459125,1.25587232751455,-0.527222240631344,0.598039265708767,0.759450507738623
"SWT1_14364",19.3470255385404,0.987390400684738,1.09251998432165,0.903773308364528,0.366115617826908,0.557059748034814
"CDHR2_14365",0.628716714841468,-3.27372822998816,4.90187249631718,-0.667852587444438,0.504227694654264,NA
"GIN1_14366",24.6675771624464,-1.60522352626821,1.27610662155678,-1.25790705819701,0.20842537078563,0.374704051573385
"ARSB_14369",54.7032876649308,-1.70281438877978,0.851842561034694,-1.99897782368546,0.0456107533526892,0.119836004898763
"MAGED4_14370",16.8874854693424,-1.41231807713088,1.21355562595765,-1.16378520021806,0.244511071290418,0.418067351254811
"SHISA5_14371",39.3913961185886,-0.617644234016006,0.871983963084537,-0.708320634511631,0.478746165881986,0.662924724172779
"ABHD10_14372",48.3331556815724,-5.47139429488767,1.24147921151086,-4.40715740075024,1.04736078655288e-05,0.000119233724427903
"PPP2CB_14373",117.530390053921,-3.91370093774641,0.765699873342456,-5.11127280283097,3.19995500831208e-07,7.8328252310087e-06
"ESD_14374",203.412590376528,-0.324217440665634,0.738415573972744,-0.439071780300237,0.660609525992443,0.806312574718727
"ETV6_14375",254.135138549711,0.937895926334447,0.632819677961627,1.48209033157044,0.138316261030567,0.274995559004789
"CABP5_14376",5.2235335803244,0.243941499773588,2.28986579169373,0.106530915767405,0.915161127731509,0.956347586230596
"EPS15_14377",82.9274348243129,0.503707020475076,0.727510486541511,0.692370803986116,0.488704495884659,0.671308458190823
"NGEF_14378",2.64204263299875,-5.33584364758006,3.12269903197598,-1.70872812043101,0.0875013226986513,0.195652552455468
"ARL4A_14380",149.182927252602,-4.35796155898315,0.812197812833525,-5.36564059903027,8.06624171740316e-08,2.98000407243466e-06
"RORB_14381",68.2177890230237,-7.5740576800212,1.37915126023785,-5.49182522496842,3.97800959953807e-08,1.82544340744599e-06
"SERINC5_14382",83.2788617932934,1.37339635169977,0.766423983994379,1.79195377543123,0.0731403708183603,0.172548397098535
"EVX1_14383",3.33434723465666,-5.67058900344992,2.87086536550442,-1.97521941348635,0.0482432537435568,0.125244796151417
"EVPL_14384",3.36385530930994,-2.40906142273105,2.46330323313601,-0.977980051471007,0.328084190452196,0.516986825069002
"GPR162_14385",29.3889506495855,0.595638582335778,0.946907484177137,0.629035668519812,0.529325705082088,0.705536311334404
"HTR7_14386",13.4635740514111,-3.54091679776661,1.64311494176986,-2.15500249419712,0.0311616390399168,0.0894386725021768
"BRCA2_14387",68.0164626305433,-5.2110030426911,0.995984545563644,-5.23201194827989,1.67674909486959e-07,4.92296592154796e-06
"RUSC2_14389",5.50037943757476,-1.05780533049812,1.69928547178297,-0.622500073156173,0.533613095686738,0.709335982054248
"SYT15_14390",10.4930764897831,-0.960201518605666,1.37544927430279,-0.698100276429597,0.485114485232053,0.668516066780657
"IQGAP3_14391",1.69896756073655,-4.69603443890353,3.62372228676095,-1.29591455064319,0.195004925644487,NA
"ZBTB20_14393",26.9011774960561,0.348005629227679,1.22491061488887,0.284106958497745,0.776328414493654,0.879103420335838
"NELL1_14394",49.2159327299507,-3.67574575919698,1.01873759811523,-3.608137920891,0.000308402539788404,0.00191884981197172
"ATG4C_14397",19.8551506998949,-1.0139865128257,1.09185505830651,-0.928682342140183,0.353053734448994,0.543217991065635
"ZNF446_14399",24.5835556341252,-0.766073194050129,0.965121505388489,-0.793758288228965,0.427336159860584,0.617018480743395
"RMND1_14400",53.3535049583817,-1.3756189964166,0.875667131125761,-1.5709382566959,0.116196991219499,0.240446623111557
"CYP2B6_14401",6.29074822507615,-6.58678368174719,2.39129692626999,-2.75448172470218,0.00587851728884569,0.0228735298093071
"HIF1AN_14402",81.4707401215865,1.09985177701124,0.764163697668322,1.43928817917836,0.150068890597976,0.292197228125609
"TFRC_14403",3.33434723465666,-5.67058900344992,2.87086536550442,-1.97521941348635,0.0482432537435568,0.125244796151417
"PCMTD2_14404",246.112961254694,0.237401345451594,0.638734341770911,0.371674622650461,0.710135121755254,0.837870290358833
"CREB5_14405",28.8834362668163,1.92875174447892,1.00821637381055,1.91303354575487,0.055743758092488,0.140022579975137
"PLAGL1_14406",123.944809440837,1.6929180161538,0.691026891162814,2.4498583742596,0.0142912414054855,0.0479245260055508
"LAMTOR1_14407",30.159983790548,1.20136385345986,0.930024185963011,1.29175549581637,0.196441832006499,0.358125861331845
"PRLHR_14408",2.20050850194514,-5.07386319827164,4.09124753687167,-1.24017506947314,0.214910647432881,0.380276497321472
"DDX1_14409",45.0899524774874,0.408348818070729,0.834010919265056,0.489620469754249,0.624402488794222,0.779655615370707
"NAAA_14410",58.9121091392625,0.327316800464754,0.77505961244883,0.422311774742829,0.672797464763401,0.813624361515677
"JAML_14411",85.0035058638374,1.15926073496511,0.871210161436786,1.33063270641067,0.183309895252919,0.339992690705754
"HMGCLL1_14412",0,NA,NA,NA,NA,NA
"CDH15_14413",0,NA,NA,NA,NA,NA
"KIF19_14414",0,NA,NA,NA,NA,NA
"CDKN2B_14415",5.425604596426,-0.824992119454875,2.20445820911315,-0.37423804000656,0.708227224976974,0.836527375845571
"TBC1D3B_14417",79.713593613413,0.371240287198032,0.761873022307646,0.487273175881169,0.626064754316621,0.781024472984813
"NCCRP1_14418",2.51486685936587,-5.26633361001435,3.91557157878793,-1.34497186529394,0.178634320425169,0.333497916147453
"ZNF676_14421",19.8575844831242,-3.6999613417912,1.49657543647774,-2.47228522639609,0.0134252355318672,0.0456864761740607
"TSR3_14422",4.83656220140504,-0.130487550840858,2.20319766950326,-0.0592264383024145,0.952771751879703,0.976967545368178
"FAM241A_14423",165.385886954138,-1.48730157705661,0.688438345435463,-2.16039909298752,0.0307417876116221,0.0884834020960856
"NEURL1B_14424",0.628716714841468,-3.27372822998816,4.90187249631718,-0.667852587444438,0.504227694654264,NA
"GALNT18_14425",0.943075072262201,-3.85468065458007,4.86337665035129,-0.79259348631812,0.428014704962637,NA
"NHLRC2_14426",62.6451864574007,0.208110732466107,0.785725413128155,0.264864453903266,0.791113882301072,0.887854600451633
"VTN_14427",5.40767996296892,-6.37094463857715,2.70667584895205,-2.35378929510299,0.0185831413897322,0.0592519736768834
"C1QL1_14428",1.57179178710367,-4.58883376903259,4.60145752164085,-0.997256575215811,0.318639985989528,NA
"SH2D2A_14430",34.0362147366768,-0.231462130819923,0.904130823894021,-0.256005131893451,0.797946874658204,0.891638363787485
"RFX2_14431",44.745392781241,0.960724582150244,0.84314685813436,1.1394510610833,0.254515069192288,0.431042271338423
"STARD6_14433",60.4982327747854,-4.76788207626918,0.951117217967176,-5.01292794011192,5.36079769362049e-07,1.13309902235289e-05
"DOC2B_14434",0.628716714841468,-3.27372822998816,4.90187249631718,-0.667852587444438,0.504227694654264,NA
"PRAMEF20_14435",13.7825041463417,-7.71479812313058,1.97551045461042,-3.90521756294729,9.41406512748753e-05,0.000708493666528756
"CUL4A_14436",210.351575380489,0.640482860185683,0.658115538136374,0.973207321619206,0.330450272678271,0.519401905286105
"CUL4B_14437",23.3746198498595,-2.01989545897251,1.17218850462027,-1.72318313224447,0.0848554130647547,0.192025503689586
"ALKBH3_14438",20.1113911548718,-1.89879486807542,1.67674949001671,-1.13242608951472,0.257455341471405,0.434315380884218
"MIEN1_14439",40.5697095924277,0.453847652919728,1.00813756154643,0.450184250871029,0.652577591270402,0.800443496495068
"PROSER1_14441",21.5814872683816,-1.00764080994352,1.25007192266244,-0.806066268409119,0.420204639865127,0.610233288548026
"PAIP2B_14442",29.93951024636,0.0321056213881774,0.927105359139165,0.0346299598763921,0.972374811295212,0.986342963998636
"CCZ1B_14443",35.9032528481348,0.235948372134513,0.869088292806867,0.27148952999065,0.786014551287817,0.884567489970356
"ZMYM3_14444",15.1587679186901,0.798943275967262,1.1427305542376,0.699152808161585,0.484456539262255,0.668085936327183
"SIGLEC10_14445",147.672898543578,0.43627843652544,0.68368390868619,0.638128864790485,0.523389798239395,0.701038217521176
"SELENON_14446",38.232157580981,0.56502906878798,0.850042097550866,0.664707160287634,0.506237813172873,0.686391544567817
"CAMTA2_14447",0,NA,NA,NA,NA,NA
"SPG11_14448",30.6411337506664,-2.55300955106658,0.980727739385385,-2.60317868919108,0.00923637996831758,0.0334468819372802
"CHD9_14449",12.0199486987887,-7.51765357807479,2.02549764610474,-3.711509412283,0.000206027005375046,0.00136496423759963
"ADGRG6_14450",13.547494428562,-4.17608570028093,1.59172411975627,-2.62362406176291,0.0086999754020669,0.0317661736519619
"CLEC1B_14451",11.4833845220526,-1.71825062497416,1.29362816369259,-1.32824150957683,0.184098335485784,0.341245185475973
"CDKL3_14452",3.14661977535067,3.07162107470129,3.28709714240274,0.934447916089287,0.35007289076566,0.540137223600493
"CCL11_14453",1.00666295907864,-3.94240477853434,4.45344011866892,-0.885249306936382,0.376022184285372,NA
"CASZ1_14457",36.7872944176604,1.80421640380508,0.965437351401418,1.86880733502397,0.0616496240059702,0.151219444761251
"CCDC117_14458",116.027661746224,0.286294014505681,0.734373652605128,0.389847883962173,0.696649033284973,0.829699936750656
"ABHD17B_14459",48.9785857648921,-1.38611017594893,0.83358760821731,-1.66282483362875,0.0963475040890379,0.211443534192448
"CDK12_14460",73.1281512350703,0.280162419583477,0.751861332578219,0.372625120409861,0.709427473853471,0.837450207984627
"KBTBD4_14461",11.1857064754513,0.216053099030487,1.61129588854635,0.134086545225037,0.893334138917173,0.944626285152757
"ACTL7B_14462",4.02665183631457,-5.94210639813787,2.69396150044038,-2.20571318378771,0.0274040882308397,0.0807825711381133
"ZNF648_14464",2.51486685936587,-5.26633361001435,3.91557157878793,-1.34497186529394,0.178634320425169,0.333497916147453
"RGPD8_14466",279.461038269002,-2.20317849770808,0.678839901796492,-3.24550529790244,0.00117242382936102,0.0059061423623013
"ARHGEF40_14467",55.8148871529115,0.909111770905792,0.819385684170534,1.10950409369928,0.267212779422057,0.446101251784888
"CKAP2_14469",3.84707719117994,-0.228444773683611,2.44943087617239,-0.0932644296705325,0.925693489889407,0.96256378336689
"LINC01517_14471",0,NA,NA,NA,NA,NA
"IL3RA_14472",7.8028854607469,1.46583618116585,1.5721959794537,0.932349529144064,0.351155918919988,0.541419089993236
"PCOLCE2_14474",0,NA,NA,NA,NA,NA
"ZNF92_14475",14.4024016575512,0.61890550482413,1.1895964190697,0.520265104116684,0.602878814231882,0.763138239558755
"SV2C_14479",31.7158318107867,-7.4657627257445,1.77185461464541,-4.21353008538941,2.51410080929419e-05,0.000239260657806672
"RPRD2_14480",35.3386638253034,-2.12768383230061,1.01247420088255,-2.10146967739618,0.0355997570784739,0.0991997269578879
"ECEL1_14481",1.25743342968294,-4.26759469918362,4.84393048265595,-0.881018981272348,0.378307546440632,NA
"LMO3_14482",10.1302174776029,-7.27232580690506,2.10529811969287,-3.45429739326702,0.000551728601185662,0.00313251432348981
"ZFP41_14484",13.1702217050925,-0.714407225916231,1.18097353617864,-0.604930766042301,0.545224999787936,0.718009664001577
"ASH1L_14485",50.3727553756526,1.92978175875734,0.837230955997954,2.30495748506706,0.0211689546053022,0.0658237621148934
